id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
4204,1889,Mastercard,Debit (Prepaid),gAAAAABn7S-f2OqYlch2HKWm8ba7zVDVYbgkzUV5S3ZVcr_bS6lmwOZmpL3UbyUXy-YkoMzd1VBSXvTiSCcjvUoJIhfQ-gUXt8yLqAJLJuAwJ1KUiuDs3Gc=,11/2015,gAAAAABn7S-fl6-KdIR6GxHQV14RAMHHqKroiVhyr2TF8_IXsf44vrPbJfw_ziJmBdRpEnC1_o4xQxO5omWm_OPfu4SBoMpHaQ==,YES,1,$58,08/2007,2009,No
1176,1889,Mastercard,Credit,gAAAAABn7S-f_LVTJsY3wFFXlHtpdjhuuG_UEDq0lijBIWmZDtB449IWZ8U5oRDKC5oHEjd_Il18CdNO3SzLvHttUkVqiuh0Z46V0_dU_A6IGOfAmTlpiZ4=,08/2021,gAAAAABn7S-f9-2-Ibwi6BIKmc5rVTWyhH8iK_tFYZxVDNcyDqZQ3gf2N45lMZQy5YgXpzj7sCFQ8DQQvk20-7PZLs1gyu1G5g==,YES,1,$11400,02/2009,2014,No
2618,1889,Visa,Debit,gAAAAABn7S-fNsz6zxzf8WMcOBQ73a8qI5CqQP_dSBrqLcx_8ccOFY5ku07dTgYnHX7P_OgnY9uAzm3OTmVTzGtHT8FDP2sXTgUDalR3ag3GrQF7oqA5qZ8=,07/2016,gAAAAABn7S-f98wNBmdWC9bZEeywM-PbzI6ygnIiq-7mX8bWJ9M3Im3ayOKdXbPEhpcSkgOk-Z1TcwusQrhufyFQNTm5Tenurw==,YES,2,$15781,04/2009,2015,No
5416,1889,Visa,Debit,gAAAAABn7S-fn1Z1FGE4EY4_A4M0I4C6D3IV0ON13MextPBwVqWCR2vStMLxlFEx4b0Gqmf_S2GaFTpmS8E8anpG2DCe0PpeK-frdKjx0HGgTaZg2vdUlmA=,10/2023,gAAAAABn7S-f74ZVfslUf6Y5lDZ_9qmT7lrFjg1VcH6g7chB9uRszy6hVVXDSdOkPMBG6eX5ieOZNoUhYu-3ogskTEUPydZtAw==,YES,1,$26906,11/2004,2016,No
5890,1889,Mastercard,Debit,gAAAAABn7S-f-8FpFg6rsl9AgU4ej5yOXIGDE_OsXEDeYr0p-fWAdrVSMYEd18-3W-g3aCB1pjK0grpIrG4Nj_VQr5EKrrOxy3C8a_m37a74tlDfIV83A7c=,10/2024,gAAAAABn7S-frmSQa5bxVoQcTUgO5OMdyrIQcM4qMca1jnf4n5Yhkto2yS_JprS6IwkQXNY78a-2yvNeSf_QTlIZp2teM6NY8w==,YES,2,$10228,12/2007,2014,No
2694,1229,Mastercard,Debit (Prepaid),gAAAAABn7S-fsLe85jRsYnoekphUJd9cpIPGlley7RXZXFh30X4zCMsnWqlSsv0xzKQI9PRWff3XvGPoWMC3_mFW4Daw3dYhtWoGQx4de_5fvO5lwsG8xLI=,10/2023,gAAAAABn7S-fr9DPZan0jbzPZOD6NGYCLIabHdVbPwB5gYZDwsbaDddIdfen19LgAT0K0KE3X_SJ--IYeiD_sNllyJclPgWWVA==,YES,2,$74,04/2012,2012,No
2427,1229,Discover,Credit,gAAAAABn7S-fHPGPw0ASVPu-_129PQ7j_oJuyTX5qGBh06l5DN4CVmzkFqbVdgxOm4fsoMJV7LzAGRZZOmK_-YWumG0Jqb4GQ8XMsLALsN_dr1XbNC5GB8s=,02/2020,gAAAAABn7S-fVHFnPK5xq3sm5yZzf9fIM3ChzblG0XkvLF18XGX378DWgzldHTDhDZdrttEORehpkgJILg1Xi0u2MxW3eQpoYg==,YES,1,$12600,04/2002,2010,No
3282,1229,Visa,Credit,gAAAAABn7S-f7HlH19xxtgcplUHTeQymawFaFxJ-FUJ__06Ei0DYwxcHUu1PlEzCjcWko1Sr2xNdzBj8vaH5OTSLT5YBnoUQ5d7WdfFpx8EH3lYZ9JZp0qc=,02/2019,gAAAAABn7S-fAxAR17m_IKhgQRXFMm0GrNeCiRsgjKVoK9mSBRa1RbXpL9_P0axBQIuwqI0X2_DzMlm4DqmnoI_RxlJdmtaOiw==,YES,2,$7600,06/2004,2010,No
5547,1229,Visa,Debit,gAAAAABn7S-fL3zXxXU4CqnSUOundvgvi9Gbuvoum4H_DDpQ56jyMzRjd4LGpRXlvwKh25KbDxEQU0Om2-Mu5rTMBxAftOxx4sbaeOueSjlsGKmy5UlMSEA=,06/2024,gAAAAABn7S-fHlzUYSD6tDIqDHUsIQxJe2IEe-5Sol0g0iULC6yCUDMYVaBxsPdhxVE6ayT_bmp7br2VlyOhS62LiCr0s3AYlQ==,YES,1,$33080,11/2008,2008,No
386,1229,Visa,Debit,gAAAAABn7S-fvU325XdAng4sW6LvqdT-u169PacPuGwl8o7JMsfvFsOhXVW-UQUrY87ofaS7GclZj7UGSh75Ff7KOzx2bnXv_7e3xohGO7pGNeRsBiyey6Q=,03/2020,gAAAAABn7S-fWhE3iUlgvC2Nx1Xjw1JUaRUcq2u0uA4MAKDdOWw3eXZixjHVSFLzv24jpKHyGfidV_4rCwaCl6cHmzVYluLt3A==,NO,1,$17954,01/2019,2019,No
272,1229,Mastercard,Debit,gAAAAABn7S-fANE_HsanXWdKqtRrdZ5WwVlRbjXlLDbGp6zYmGRDQSIjestYkSZIbX_8EK78JHaYAwf_yz2SiWw9xP9dd5vOKyc_4h-zP59q7uAOGaK2N4Y=,01/2023,gAAAAABn7S-fZ_NcqVO3FqraqxgIcdukgmaNUT2ckn7Oh2JfAa-vwBStLvfD4-uJXq37NFWcuepA8PUZkzWum4hZWSobdkaX-Q==,YES,1,$19238,01/2011,2011,No
5083,505,Mastercard,Debit,gAAAAABn7S-fEGjxZ-ZtMwi1aw4HWx7byZygvRCpZ2PtPPmg8ZovhEVmiHHug32WSidsZJXzYIgMrzmNkzDIOojDqoQaZ2BXIPREe6EWRRzjQrA53FdbsiI=,01/2023,gAAAAABn7S-fOQ6nEWK1nbKzZ7QT08-nw3RDlYzP8GD9jQGkHIpuHj97_Q8ThsMWcz7JsZHVOpXcZuHQg1okkJvfXCgP4CwM1w==,YES,2,$14912,10/2007,2009,No
2222,505,Mastercard,Debit,gAAAAABn7S-ffLJLYrMsAeaRFiu1atZ8tA52BvrAN-KtuOVr8vWLSqU07bRwXBLZirHjwzJ9BMK9mKXVJPVJdr_5ChkKLrARC4YX1nR0tUecaNS5zWzb3Cg=,11/2015,gAAAAABn7S-fuHxzlIc7lzG4_CajlS0cUl8banQWp1-Q_0z4uP5dssy2xpOsGdI-tK2xwZFNAnxFq3pixU_tkV_leiaM-KTaJg==,YES,2,$5258,03/2009,2013,No
5173,1083,Visa,Credit,gAAAAABn7S-fqeYqnPwneTySmnlobuJDJMlU_JyTxq-6Gd7xCUVNh8NgTGzCfRR7NhGPkkfokFaZvq8GRIWq130UJAHJ_TC-v8He0tR9274IvJaGTQRl-Dg=,12/2020,gAAAAABn7S-fSIHGeq-OW96XX_Ujjcof2RyfGE0ZXvLEmz1oOB0pCpO7bNXP195NH5m1qqFukcxKNKG00A-ziE1vyv3XWne6ww==,YES,1,$11300,10/2009,2011,No
3710,1083,Mastercard,Debit,gAAAAABn7S-fiwQRQKP-k5tG-zww9HIFACRzCPi-Qc6d78a7YD2fTwzGJr9fIXjolLaFmS1WOK44ez2Mx0SWT6eqWkePTn-KgG5hCU11sBw8Sb5GkU1T1Vg=,10/2022,gAAAAABn7S-fB0jANQcz1uvC5CYcM3y55r2comYR0_PPYyq15h9745U0RlfzIIUbUx3GKU8PACL3WOElNePyRVI493zXaS3J5Q==,YES,1,$24455,07/2004,2014,No
5527,1083,Mastercard,Debit,gAAAAABn7S-fT-ZOdW85vzYg753jnaZRlMlcCh1emCTggxVxhS4-PveFCHpiOgpSTssCkZXjJxX86vw1ZbQ17GwbWVe1b-kVqTYhTEnDyQ58XkBZk7BUVLQ=,08/2016,gAAAAABn7S-fZBkLUTEl2WD8E8l3OOKb4NkLsXnGaYqkv6-G_v6d69eDipKvZ5i-ImMfQcTu891SRVMgTz_8s0nlQL4z6c9V1Q==,YES,2,$463,11/2008,2010,No
3447,1083,Visa,Debit,gAAAAABn7S-f39jeyTIVI3sc8kFantV9uGy5Saqk91niiemQL02wySuysDBuGhXThg4bVQXMas2hzEjyFixm9kHl0zidV79iXLHBE6FLBe192joYoteic7E=,02/2010,gAAAAABn7S-fK8DqYzwXh3hH9n2vx68Dd4andoJnjWjmMHvaGeRWZtSQ-AlDlof5O7bdfDn4pyh7KfeYXqQkHuzJRK-65B0wKg==,YES,2,$5511,06/2009,2012,No
4448,1656,Mastercard,Debit,gAAAAABn7S-fhVHiB1qfx-vUC5zJl3wPO7DE_BUyCEqsSuOZjvYFchFOL9PrHXNrf3oikWiGNZKJwfWnOAQgG_X-cswtxg5y-_oPFJ2O4keW2VkqqlTRoHw=,09/2020,gAAAAABn7S-fro5miFxmQiXGIy50XkUiP-5JZaB9CmCWxm7yhsl7q3VHt_k3TVKYDgEt-Mg_1c1i4K_YPZRfEFrrur6yC25OIw==,YES,2,$20097,08/2015,2015,No
834,1656,Visa,Debit,gAAAAABn7S-fIu59MkuMZAtb42djKHw-5tbJ4YG306GEycfsljLsy-sfFRreezfSJH_E3jGuPevZ6pV8hQ-dO6d9HxM2T5H6GaPA8Pewt2OH0FJd1GjOulY=,07/2021,gAAAAABn7S-fOmYalM_NhMxQfbCKxbWHty7kO0S1xh_U7s4ipceKii7zh0_S9n_YQRSVHKoleGAlVp-o-Lo2CzdU_UiJHKVuMQ==,YES,2,$14200,01/2020,2020,No
1611,1656,Mastercard,Debit,gAAAAABn7S-fCRCh1A9BF8Dg_28yXACmTVbahNx6lx7RxlB63KpZo_owpkZE5phj_ied3QXJQ2PrmEzaUhpmGmrmQ2T5GHc4ngmsG7hpG6Zf4XIKb7GZIF0=,03/2024,gAAAAABn7S-fGeFXRmWSHwpi4LPrE1Ksfytht7s37lD88184S7pvsjsma7PWNhX5aLJgoUYZZEzYk7NeyKAET8k_sDs5hKqxjQ==,YES,1,$16415,02/2020,2020,No
1612,568,Mastercard,Debit,gAAAAABn7S-fUbdCRMXM7Ka8uW3yl03c_LmTF8Rg4PEyn1GGecrCloyf_TvrLv3fdOsUexiaBNH0PB1ILPBwAnu2Q728tnKJFsLPA5W9mZHncRwxnFcgqwA=,02/2020,gAAAAABn7S-fpeUBca7JcH7I4IxkJxIrLdtEMeXMAjmhkI3ExcghzI11ALLLMnw-PwuuBL8giM4kpVq8dJP0uggT1yAU5KFvbQ==,YES,2,$1926,02/2020,2020,No
1050,1373,Mastercard,Credit,gAAAAABn7S-fU9Uz7SOUCyhCw8WBp3oSYGzjdicWypVoJotYYNP9ay1HxxE6IRGDIWUbH0e4Ho0HIQdbPg-dzaQWPvqXox01SY_1yxMbIF5LfxAEb8bjkLs=,08/2020,gAAAAABn7S-fZzv1DPBJ995Lm5JgimJpbAKRPIPuizj7rmGtfiXJeWnJbc6GkJjDL7CcJBOSjW4OHEvNibglcOiw1nLBru6L7Q==,NO,1,$11000,02/2005,2013,No
4074,1373,Amex,Credit,gAAAAABn7S-fW3SesXX0lKisatPIMVsxMBNCBQM8v4UPIG1qNvMdHU3xnLoyXe_68Yntfduv53LZWudTevqhLbc0vpyTpMXpUXw-EMRM7ULHJFziaEfHsPk=,07/2024,gAAAAABn7S-fz70aJp1kvnFOn94eHkHXF-v22RiMV_t6gMnDjUZxONVi6lRi4zCLZSI2aetQpDGexgT-gHiIiGlEMWXK1XREsw==,YES,2,$5700,07/2019,2019,No
1194,667,Visa,Debit,gAAAAABn7S-ftQw3-myNxfeBpTuPDEJFWSt3zYNb70mrq0cwPJz5m-LPef1XDvQhoxw8AV-zbus5tlsa8-rs1nH2ZHMByNKchcnbHNpOpqjjUrWbssptjvU=,11/2019,gAAAAABn7S-f_6R9Ai4Z4XG-tlTv_cN6T3sPeA-yPss5xVurL0EgnxVIcEzSQowD2YqIDQYmhLy_W4qJ7Z4FKDwR3I6cuOllig==,YES,1,$26024,02/2009,2013,No
5063,667,Visa,Debit,gAAAAABn7S-fitMUhQ-cmiE9dxz51lk3MC85iFAobCZiAZS8B8RaLf6TRDpyQ04H5813S2G7kHKDo-PKIJcY-u8l9siZHCPa-Opl2EdtDjdhkE9WHVnoQLM=,03/2024,gAAAAABn7S-frVZSYg3BEQx-c5YHXH4GR95-_dIig1O71ITbsBmCUrhbSLxSGBetVIILAp24Cqe4rG74sEgjAe6st5PCAp5_0Q==,YES,2,$4599,10/2006,2013,No
5408,667,Mastercard,Debit,gAAAAABn7S-fYVlCYNMJXCaE0SDeIlLYBUTrBfTTuz1Eevdg4k3RGcR2wDOjgquvk_J9sVrLDaBp-AzHELnYDjUnskcjKk7j4CD9Nr8dIsi5qb7gjRxA2is=,04/2020,gAAAAABn7S-fDegLNXg0XllYDqnwiSSRHL9pKp-mpgNap6uPM28qYkKihURhVgPtdJI1qg3o8QwzTvkQxcvsl9bG1BDPKOmt7A==,YES,2,$8522,11/2004,2015,No
4563,667,Visa,Debit,gAAAAABn7S-fKaTA_a-xQG3HgB1mIQPSd5TODZntfCoOk-8ggG6mSl05jdyBOi_GkXY7PttFULd3mkgG174odbRzCEkzg6mfssUx57Eg9JyJ_vX74Qt7Ml8=,08/2023,gAAAAABn7S-fzvVNMfDrC4TEC4EFI6dh8SrZUi2FhQH4PpSWn335RqnAWWi89qFZQB6GdhBj-9OgbOpWXJx_MT-idapm7blR7A==,YES,2,$45854,09/2004,2013,No
5891,667,Mastercard,Debit,gAAAAABn7S-flpSXbvwv9By2TqCf1aQStjvYyQIRKB5u0lYfARVOVMXD7r4mEh4GE0zfyT3QW2lkv6qAlkzYvqeHK-LDhOVVuz8bIV_wrXp1Nztjlb_KKNs=,04/2024,gAAAAABn7S-fOdGaifkmerTYbYOUZvzWtV0PHUTh4I0uX6iogDl-TPF_-T3xmlQyKJtDhba_OaOW8nYHYLBfZrSgktB_GW74sA==,YES,1,$38194,12/2007,2012,No
2929,480,Mastercard,Debit,gAAAAABn7S-ftrL_xrT5BUn5IWA9HQ9d3-GXZZsTGt4YsgoGKRxMySFlijKmL7rX-68WvGEBq0XPxgT_TvvvpxVtsXzrRRLT1Z-ftWoDQitHZwY8xPRLt3w=,09/2022,gAAAAABn7S-fLoGsk4Y7Tf7ovXgIP5oyuKz3NAW0YLU3PVFQ_T_37XKRpQhzhMudxXvTzcPS9Fj0suVELPHvIkrv9y6M4Ne4mw==,YES,1,$51051,05/2007,2012,No
5409,480,Mastercard,Credit,gAAAAABn7S-fWPxHIfQTFPpwioGDWAyqAH6VKQ0MPD_zSZ1Hpj-dXdrkc25_DIrPq0hXFF9aHoPhnRxw8F5l6fCUii8ltKpq4WwYQfj9ap9Khrh415-K2WA=,01/2020,gAAAAABn7S-fOhM63wgd9dKGFV1XKm7185CO1dgaUqUueG307uf-yX5AEgZ2UXRGIL2U0AmB1I-sQyuwbp3cGKp_ct0qab7uHg==,NO,1,$30800,11/2004,2007,No
4872,480,Mastercard,Credit,gAAAAABn7S-f0sSpES9fwVg8Z9pzXrpgX6Cz6iHbsuCyXb-g_ptG12QY1mCfCh5UCF9pi9wjEau5q9gaxZqude-6bwk2ZtTWxR1pQEk62U6yUWxVxEf5MUY=,08/2023,gAAAAABn7S-fs8gSbSnL7dU_zkKh38J1NC8RK3agbpF8XCBn5DxyYhV9p02hb8kyv6uFth_l7V5euXAYjV8YeBn4b_PXJhGgCA==,YES,2,$23400,09/2014,2014,No
3388,480,Mastercard,Credit,gAAAAABn7S-fSGAjoAIE7ADV61wpG_4_WgnxnXS-wKszs8Wqj0-uuSZflzCkavbw5qI1DlmX7OjnwC3y5DEclvjNnkB1Jj0I7moW4RDFXLytqhzFBAx9RiM=,01/2022,gAAAAABn7S-fQ9QZTRXGbrBHw7mRHsQAFoGJWSqbsbhnMlrnpeArmEveYXzhf9Je8iM_YIJPo4qjAAcdDw_DS0LqrnCnbPPayg==,YES,2,$24800,06/2008,2013,No
5607,480,Mastercard,Debit (Prepaid),gAAAAABn7S-fFqqHLJE0XqdA4uF6lqXQ_GfsBnubZiUJXIK2bcUdXEkIfz2F0q6ER1GZ8eaZzfEyI1oGRPmylHOTTlqvlNwcBMkvQADd77EgjePX4sHDdK4=,03/2023,gAAAAABn7S-fwlThD93u80krbQBRSkKy9cbRCoA7brDH6Y2LhpFWFLm6_81zmMzqjqUEAPsjIDhfk_iQOoJJuOYRzp4rTkOoUg==,YES,1,$48,11/2010,2012,No
4670,480,Mastercard,Credit,gAAAAABn7S-f7mElEuUpw7xSQSjZ9esUxBg8x85CgzKMFCmfpn0cqQyBQ-YgMugfnm8I-WQvPHVjQjzG_PkSf_NiTRQrC1mw7R7gLa2YwfgITQspIrh91Q8=,07/2024,gAAAAABn7S-ft7MS2vAs6lMvfupAy0Gs4UU6X4OMdyvBCNyNt-75ta5Adh9NmVaf49O9BiFKYPPrKurPg7m70mRoMduN4ONX6Q==,YES,2,$8700,09/2008,2011,No
2764,569,Visa,Credit,gAAAAABn7S-fyfjRrNE2KHFAlw36sU7o5TFuIrcUrVbyFj_NUWWq3n-OIVbnbpEUrswKjhUa23wkyBqk4WQi8tvHvXsJpbFGe54MJKVpycVA3QBNqsk9rwo=,08/2022,gAAAAABn7S-fCBElGMwuEpBSiYZx_xQAjq4fYaakPu43pgQVN5BUC9aOJVY6rKrHHLOQ_btKg9S9nrfYGo1D0mx7z3Q-W5mkUg==,YES,2,$5900,04/2016,2016,No
5608,1600,Mastercard,Debit,gAAAAABn7S-ftR9bmlHTBYaamaE5ADREqKy3-U_3W3Kz2Ifm4xVAcFmDW42QSmj_ZDAFF_H0E52G-3ghPbkcjufRe7jDCMvGw7R16ayCFJESBHtFBXVE-50=,03/2021,gAAAAABn7S-fA-Ks1JjrM-xNnVYnnRqpfK3NgX87RjxtMU-u9r8JM7TNvFpxaJnC1A_2BOw2oZQIVzDFEARL227jDruy0jXPaA==,YES,2,$5059,11/2010,2010,No
5050,1600,Mastercard,Debit,gAAAAABn7S-fCpXC6wCOw7yACfhRvyVWbCdFj3FFKnsYyc8b0_ZBMHDavw960EsfxPAqb6oFkKfHQtOl8Y20QJXOtwq7_zodU9XhJbS3SYLusYW3-Qv72I8=,05/2021,gAAAAABn7S-fqPZTv5w69HLT-n9KMsBH7wi42BiPGN2hzpTQqt_FyghwrVHZDntM1VhhRCfoa5iVaIhYTLTAYPzbAsAMQy8vlA==,YES,2,$22446,10/2006,2012,No
4251,1600,Mastercard,Debit,gAAAAABn7S-fD1Yf-jOfgW0550TmLQU_UpySm4z75ALjcx9wo5roMrMgVQh6g4RAInQAJ6d4G3TaBSCmPKfqF9-w-jaWf-ksqj5AgDYGeQN6TN3sMipyacc=,08/2023,gAAAAABn7S-fM0c-yAYljvsG4BNKU5EehLkwPMtMHrySTds4HFanBFhXzoeQHIU5yLka6OaKWezGOwtrlnkbqdd91KXb-Cel5Q==,YES,1,$48754,08/2008,2013,No
3498,1063,Visa,Credit,gAAAAABn7S-fMiBbgBdGer63E4meT8dmDhHDPGMkklJfVbJxQbD7LD4OeRY9eJpJyvdPfTm2G3dlIUIqWKSMFRaquMj-ekVd-uWIou_Xqj32G_0vDh17Dmg=,06/2023,gAAAAABn7S-fGlEoraN6euA7TNhbTX6KsurBMGnqXGWE0I0UGeU8zLStaMMght2HV2Zg8K1xEvjXte70cTx1WXeYUYlwtvyyNg==,YES,1,$9300,06/2010,2010,No
2015,1063,Visa,Debit,gAAAAABn7S-fqyfd1uOcvj794KYyzAapWm6I7qhociUvwYFletu-WyH2X6I8Ey7rQOGoFW0nye6E3Xf7_jhW4ODdscwEdm4PVBEfsJ47ssWldEifREHdZLY=,12/2022,gAAAAABn7S-f0g1RFSSRl2opY6xfXA6FEFCbfJzRvGx5nFSvuxqVyDBYaUjyl-rffLtEozXs45YZhju9FxVAvOouQCfNi4DQqw==,YES,2,$15265,03/2000,2009,No
400,1063,Amex,Credit,gAAAAABn7S-fjLT4b9yGDODQzXQKKf5aBjrTH6L3glJClPfz1tor0xDyYlSl_7sdGjHQNlP2mvKVOcsD_pRrSP1Meb7-T7f80cxc7WbKikagYqx2p52SZa8=,11/2022,gAAAAABn7S-fo7dKpSsa-dST24xk71Oh0l9wt_pbEhDudyfWC3h68fErgZJY-w69fWdI0paOxGXPTdVd30dwxe0l2GwTk-woEA==,YES,2,$12500,01/2020,2020,No
5683,1063,Mastercard,Debit,gAAAAABn7S-fYoGw0ubmwovukObdN1v25_ZeJK4peppglUC1k77PX7nEl1c3cn9Vj24RVKTUb_WKlJrHcL3DaLWK7dTnWWz0XsmQ5YqwtxT2x3cnAkrr-Y0=,07/2015,gAAAAABn7S-f4FHYw-MFnGkzOfiWyWdckw_GzPfpfW8JBZoKo8CEoKyJF__O7OLUa3PFhQKzDm-4i0Xqxsp6XV9N-JMLI7EF5w==,YES,1,$28805,11/2013,2013,No
1009,1063,Amex,Credit,gAAAAABn7S-fniK_HIPOSkC1-DtL7J7mzs-T8k6lG3s-yXt6pqYGT_QrAHRUwiFcuJ5Q1Ce_Y9Km8mg4Ykw-yF0Kd-3IQxYJpeDz-gk40KfJfi4g6DPco_U=,11/2003,gAAAAABn7S-fzo_dU_7-Anq-E_n7MiGedfUJU7-eQ_IXWIdx9A7Q9-X-p05aQ24FC1iiZzgV6a6jBIGT50QXm6PHQp_8-QWVmg==,YES,1,$9800,02/2003,2013,No
3850,32,Mastercard,Credit,gAAAAABn7S-fj4e75Cdo-kjMkkac3GJyyZ9bJDg3fgYgsOmpKBH7CGeSJrPnbHEtk-9oWDeSeaHAptd_F7V_QSOjnfMX1PypDp9KjBWdD7nz838UzjzqO3A=,05/2012,gAAAAABn7S-f_qWE35OYSZxyD1ngcyw1LJjoAMKcEcb4F2UfcfUW1kR0S4ohi72eeCvNdTMMJ2X32RlYmopjP2miJxwQ_JFXkA==,YES,1,$11600,07/2008,2012,No
5382,32,Mastercard,Debit,gAAAAABn7S-fCv7pqA62F7O8OQjxxIdBmuI9JmIAr_D7Z6GdeX2gl_J8CNGe5_I5DMABMVneoHVh5MpvHOjH_bcwWmrnpM01f0tmU6KoIXGXZMhS0XIMsng=,12/2023,gAAAAABn7S-fqZUaIOZFZ2_fkYJHw5-9hWPIS0g172bhZqMiMMRu6BPR0pUnfUvlAi26m7b6DyaulHJNhKv3edmYtVngCuDpJw==,YES,2,$26501,11/2002,2019,No
3475,32,Mastercard,Debit,gAAAAABn7S-fxSbxDBsGpy0cvy8xLLtPtMr6zFlDdb-B6Gy_uTLwBtMQgIlYeoGSV-P5kGzn-WQrGjopwRVxJAPcDXC_19JHjaBRZgtGBfGy0KDTHbi4YQE=,12/2020,gAAAAABn7S-f7eAjRioGEAK2Kyn2njS9Zy4tlhAGBeOB7bys28xcrimjiawl6m15yER0KFa-nD_C9I_7f-tqYGgSZmknzUdlaQ==,NO,2,$11121,06/2010,2013,No
1087,32,Mastercard,Debit,gAAAAABn7S-f5Z8iIKxIrxnmN6QF6LZeqLA_7pfLEWt7BYfSzfUH70gluBLW_3Wpdo2INCgk6TDtKS3hTWZ3P7E7pBz3P92Sgjt_QM0RYVxRl2fwM8NDRFU=,04/2021,gAAAAABn7S-fgBQf03eyZ-_cJvrrkrCW7rYikKDLgkIIvAWCQWgAU9NoqP-Bg6DBtPf4i3clszQscQJXEhCNVrEy1vzLkD1EUA==,YES,2,$2352,02/2006,2012,No
576,1040,Mastercard,Debit,gAAAAABn7S-fYTSm7alR8JoCrVxi54jmv41W10W4gTcgzKUH8xVaSuu3CBn5OevovTgR6t2ztQogsi2ZfEXwbp9bS-tMNhs7pKKNAjUFTIEiERBpFimdlWY=,02/2020,gAAAAABn7S-fWei-b4NltsIKhL3GyiW3sAqe7lTVK8wa4xPQoOSkhlkDDXA5LJl7UMMkPtwbe2AveCvrKcjXPJNFM7L_8WNsnw==,YES,1,$62317,01/2020,2020,No
401,1040,Amex,Credit,gAAAAABn7S-faWuD3LORURON9qf0AwXN3DffjfsBU7aR4sMNLMus-a991n_37TYtIXPgmKcoYBOc4KHizlYEg2NmssItTEJy_SsORjoDuxWmUc3cX58msTw=,07/2020,gAAAAABn7S-fCzIPc35thHDxg6uY61jKkerJMj8csm6y7F2RkVgVyb9PS_u6Fu6amxOGLClUhOglSId7Fn4MTCgGlj8YkIvotQ==,YES,2,$16400,01/2020,2020,No
4798,396,Visa,Debit (Prepaid),gAAAAABn7S-f9bpOCPhuUzERtcVWjGqGsom-_R4pEP7-enZQVKUpho0f_SBX749iPKZN8j96PFCmRRTIK9oycJ3t9DidprWm-tCC4LfThj9Gzog2jkrsFvk=,02/2023,gAAAAABn7S-fu1vzcvd2NeOI5Z1rbj_AN1fky_0mZdKkWN3juDQ9l3ADZjaNArqh0EZdAb8LEcmgG88RQUYI11oWRaLD4LVAkA==,NO,2,$65,09/2010,2011,No
2785,396,Visa,Debit (Prepaid),gAAAAABn7S-fXr0KXiSEa8gHLGCgnsXCcbgucYbQKR0YrRIR4xsiv9v3kbywmfSJlQ8GWpY88bEQ_-0-5nwC4xaR0aMqjdZJe6MAD-UAalQRWp7MbS0IZRY=,02/2020,gAAAAABn7S-fi-IPWOwPtqm-Xq4ycEQ24C080vLh6ijpAdXYTDcon9AdGfQSnKfnvNE40Ckkc6FQ8eTvjNZrzCR4P_7bQ2lqOg==,YES,1,$63,04/2018,2018,No
4911,396,Mastercard,Debit (Prepaid),gAAAAABn7S-fiTUBOt6dakXWS-M7igdGMrzXsUgpJCf2JgRxg6C9wjU-Jc_e0BDKgDc7a6sXeCvPDuXs2EWoT6LOuGnpYcErcp67WbiLWrMx0djYWf5PMoY=,10/2020,gAAAAABn7S-fPmnW7wZ_8b3_zfvlFhbg6sF1v1y0rsiLR7h2K8Jo7mFluD30LtVtjjS_wRTj8co50qVKZGpSzGTEG2UDUtMPjg==,NO,1,$69,09/2017,2017,No
5395,396,Visa,Credit,gAAAAABn7S-f0jgQBL3SH-EyylenSbbIFvn5TzJEYkbkh2hTxU6alPUSDo_qe8rpUZcAe4ipAds-EVDzV0NX565VCCTvR3N93-Rx9-VeEAFcycO9fG8Dw0A=,11/2003,gAAAAABn7S-fpCmpxm3QcXxxCOjMkW4m7azxPzdr-IGxP-sarQma8V1rhslUKtlOPQ4Uhxu8_HA2ZPBOtfigFLmLT2yVJm38lw==,YES,2,$36900,11/2003,2014,No
4300,396,Visa,Debit,gAAAAABn7S-fEAE7lRQMntqgxUbcDrs8zU434RYFTzZ5HAmGq2QO8NABnwdpWHmHTa5_Srekbth3mt2Co0OcVci2MBM0F2tlA3Isr_iekE0na-iCsXp-Y6A=,10/2024,gAAAAABn7S-fu66J0rLCO_o2lbuSG4PrQQ48YHcKyWfWr21jNs64-VJZO9Omh6VC_nWILqixdE9MvjIQ0L6L5EViUZRXwpzJ_A==,YES,2,$10875,08/2009,2020,No
999,1498,Mastercard,Debit (Prepaid),gAAAAABn7S-fvsvh-GjVcdOh7ENTgTDgJcMgmqTCvct0AsRRvScWN5smiUG3oBXHbYdG50RUBZ0ldBNbBVEcVluogHD1g18H8HBBuMy_0xEi9Y_16gfJCzk=,12/2024,gAAAAABn7S-fHz0QEEw-f24mpMHaihxRe_BUrj7Dm3wjtaMmLAACJTlxoD37oDWM3XvIePurVwCU97pA5D7Xl_ngU2CoXUyWnQ==,YES,2,$65,02/2002,2008,No
